FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
A,Annual,DNK,Denmark,IMF_FM_G_X_G01_GDP_PT,Expenditure (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,55.3771766019015,56.3415545792864,59.294686073588,59.2927321106589,58.5259960848369,57.9984448872451,55.9074938335912,55.3952952266762,54.5332700775903,52.6868041639567,52.8374234247109,53.2142735585759,53.6393571328644,52.9973399769721,51.2415328537569,49.8297528324991,49.5913956727623,50.4107756443349,56.5363038957857,56.6732158023022,56.429311683544,57.9549256412394,55.8203782291026,55.2177128103919,54.5276464429599,52.4786164211273,50.5495312271998,50.5483254671451,49.6677780398147,53.4766936445673,49.8048110154258,44.9758161689817,46.7979356549968,47.7363286269313,48.4505086415978,48.9757850209402,49.3313643646197,49.5428325893517,49.73188803273
A,Annual,DOM,Dominican Republic,IMF_FM_GGCBP_G01_PGDP_PT,Cyclically adjusted primary balance (% of potential GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,0.247908935454656,-0.873304269688962,-1.25518099551566,-0.98231889479969,-0.832947771242902,-2.7952361191418,-0.727684472252749,0.801266784391307,-0.0641270317370228,0.755836884811171,-2.53917619349594,-0.628774314400598,-1.31771208094761,-1.05141235931816,-4.30456230303469,-0.930633019759009,-2.04640147890812,-1.93764814968905,-1.29231022499133,-1.15235138630618,-0.740054083618357,-0.4810407010314,-4.56563786719601,-0.343080354278377,-0.626035920614413,-0.534360572733311,-0.371066850021509,-0.0247574955396299,0.259106948091687,0.441818835501219,0.616749740317307,0.813843196654343
A,Annual,DOM,Dominican Republic,IMF_FM_GGCB_G01_PGDP_PT,Cyclically adjusted balance (% of potential GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,-0.407906960120781,-1.55892742205891,-2.02315885245495,-1.76610126796802,-1.9421037820082,-4.35269097831101,-2.3991718254087,-0.403232198422946,-1.34845014715374,-0.386477878873262,-4.06669335558891,-2.41872526594476,-3.14687049565649,-3.03544922889174,-6.09941806777302,-3.06057482275972,-4.32913454436925,-4.20874370090089,-3.80257655341547,-3.65447972702853,-3.31816437190099,-3.2133532835188,-7.60562678609941,-3.40051427750325,-3.45149034282923,-3.65397292049428,-3.80652091636388,-3.4637060830684,-3.21659369201054,-2.97552974632169,-2.73520015914091,-2.46877315780868
A,Annual,DOM,Dominican Republic,IMF_FM_GGR_G01_GDP_PT,Revenue (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,12.3078385478609,12.6132490426041,13.234000213392,14.1630882720427,14.1978451887788,12.9817990959518,13.7340455591185,14.7863662273417,15.2630341405678,16.6019939666358,15.0516076726014,13.2502493910023,13.0779683931322,12.9014552129784,13.5324940320421,14.0732896636842,14.2471099687095,16.6481649025116,13.8712069236915,13.9766020200353,14.1912522733222,14.3960729198102,14.1866930049869,15.5985412241649,15.2653934423568,15.9547843068541,15.8836973714123,15.2687380042331,15.2621192585098,15.2560590131861,15.258035981609,15.258035981609
A,Annual,DOM,Dominican Republic,IMF_FM_GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,-0.288584864224138,-0.788346082917231,-0.858676581810228,-0.728470420995626,-2.27721122444336,-4.24218706729037,-3.59860183390818,-0.714283665430311,-1.68702918483564,0.281261603180346,-3.42815735708652,-2.89372657587153,-2.97151794170074,-3.06376174915141,-6.25244818488629,-4.40395870983534,-2.75273261992882,-0.0329902533915413,-3.10323126324844,-3.08751656471401,-2.16039102177826,-3.4652428378171,-7.90612314061195,-2.939310553104,-3.24729250227011,-3.30311761695678,-2.97179573328651,-2.69233886141487,-2.58583062778198,-2.42165970569494,-2.22852622512295,-2.07943333644418
A,Annual,DOM,Dominican Republic,IMF_FM_GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,0.352636105903126,-0.121892032573256,-0.111187099190865,0.0480286491132831,-1.18312246562704,-2.62235442983545,-1.82560354889941,0.515477232454944,-0.400704866309539,1.40222388059967,-1.90905049949276,-1.05307323503588,-1.13508747511422,-1.03540322472921,-4.38240168700963,-2.17833533493725,-0.399469036305135,2.28028280669045,-0.570383105354725,-0.541156681239536,0.428196437707905,-0.719853126347583,-4.66512432739408,0.176214569766825,-0.399284903457074,-0.121978171959377,0.490571088373282,0.760886595925412,0.895017902426119,0.996953211677149,1.12334364754395,1.20178133883686
A,Annual,DOM,Dominican Republic,IMF_FM_GGXWDN_G01_GDP_PT,Net debt (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,,,,15.7634049031641,19.1569145194608,46.5945750496282,31.6392027533579,32.2099410557802,29.9253178482895,26.0276662272661,27.9476622564802,29.8594418413729,30.1947198795429,31.8627937022178,36.3057619441341,39.0473736266741,37.5527713006984,37.2110932404717,38.4996869463068,40.3033278783318,41.4184831857247,43.3906101445845,57.494717511567,49.4630996119863,46.6361631186873,47.5683200836573,46.5620129465592,45.9448730165819,44.4354838002256,42.8197619988154,40.994904375863,39.152103314711
A,Annual,DOM,Dominican Republic,IMF_FM_G_XWDG_G01_GDP_PT,Gross debt (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,13.2487828980156,15.9767647964082,16.7072219839469,20.3514147871567,21.4865053298794,48.1502302857231,34.345505045586,38.3215365084619,36.0218361144212,32.9067492945098,33.6068111377861,36.7341685585468,37.3108705140017,39.0526346335984,42.3204539139317,46.7146121093024,44.9110631700278,44.6874737201033,46.5913380437174,48.9064237871525,50.4652830131934,53.5792556646546,71.5401543431142,63.2260238190039,59.5471174960476,60.9286214072786,59.4637781080924,58.7154625181132,57.0631560007271,55.2869554074201,53.3061146902557,51.2982124838074
A,Annual,DOM,Dominican Republic,IMF_FM_G_X_G01_GDP_PT,Expenditure (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,12.596423412085,13.4015951255213,14.0926767952022,14.8915586930383,16.4750564132222,17.2239861632422,17.3326473930266,15.5006498927721,16.9500633254034,16.3207323634555,18.4797650296879,16.1439759668739,16.0494863348329,15.9652169621298,19.7849422169284,18.4772483735196,16.9998425886384,16.6811551559032,16.97443818694,17.0641185847493,16.3516432951005,17.8613157576273,22.0928161455988,18.5378517772689,18.5126859446269,19.2579019238109,18.8554931046989,17.961076865648,17.8479498862918,17.6777187188811,17.4865622067319,17.3374693180532
A,Annual,DZA,Algeria,IMF_FM_GGCBP_G01_PGDP_PT,Cyclically adjusted primary balance (% of potential GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,,,,12.0081188724866,6.63666617766407,15.5697629322497,13.121864659553,20.6226176552509,22.7529099179074,10.4624536107064,14.611791703024,-6.34835205576423,-0.730982693416231,-1.56154440747417,-6.73428349410408,-1.7665035511715,-11.0220978795996,-18.7486341476791,-15.6798251125103,-8.1005099556865,-6.5391072769075,-8.24902089873435,-5.58874856749186,-2.97539323003478,1.2256312162981,-0.0915313004629859,-6.05713140214238,-5.19294016479537,-3.58468925365172,-3.20581350009216,-2.85178828048941,-2.76642085611752
A,Annual,DZA,Algeria,IMF_FM_GGCB_G01_PGDP_PT,Cyclically adjusted balance (% of potential GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,,,,6.38485515400492,2.43021437909681,12.6525984610846,11.2567877067256,19.231784436179,21.6110587035767,9.27778832914673,13.808092822767,-6.78611435189918,-1.08021384181463,-1.92028233644126,-7.09881473302908,-2.11829141432277,-11.2996466534258,-19.0383042650646,-15.9762192043524,-9.09626693415409,-7.09636732496972,-8.82709833061575,-6.39291397000357,-3.59499523289413,-0.3124933401528,-1.53280006991342,-8.2107809272366,-7.48708436779334,-6.07534156640796,-5.89650645090606,-5.70071738318175,-5.71177122484759
A,Annual,DZA,Algeria,IMF_FM_GGR_G01_GDP_PT,Revenue (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,29.1131805198606,27.161642231667,24.7910982677004,26.8954829425269,27.6126444924121,29.5841966188591,30.7117414059499,25.2128635348065,27.5948806846993,35.2647713857286,32.241297042227,32.7086002464441,34.2427036064932,33.4447572265113,39.274636182826,40.7072851725995,37.7358142751559,45.0917594917085,33.5845078502949,33.7423276235195,36.6622479461113,35.9948182497994,32.6780459803845,29.8023165858729,27.0391929667978,25.3323186079364,28.7015173368434,30.0957840260326,28.5905069843779,26.9874052124655,26.2245940398589,29.5591231575779,31.0663000301321,27.7886000050434,26.8307555872523,26.4493171746596,25.6918789799808,25.4456205325224,25.1847929589358
A,Annual,DZA,Algeria,IMF_FM_GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,1.52512880329813,-1.04807057557139,-7.79002757937637,-4.05091526087723,-1.2979409373754,2.69817487453355,2.19155578072173,-3.52011499574928,-1.83080819855517,8.91259697298143,3.15186109010645,0.214924557094244,7.21715359109883,6.36317998959742,11.4313254965814,12.8688816555772,4.62770527736788,7.78562080686411,-6.5294446612198,-1.34721229552302,-1.05827624685472,-4.03642782882623,-0.788293149566111,-7.14496099853717,-13.8786086675557,-11.8470083098671,-7.54702430601563,-6.15400078778532,-8.50854573081402,-10.5181946969026,-6.3154898076054,-2.47047755051818,-2.98747460081344,-8.51047930971887,-7.83482554614445,-6.71246824103113,-6.73760525000034,-6.6861952360292,-6.71456682221552
A,Annual,DZA,Algeria,IMF_FM_GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,3.19240345862054,0.932466910591341,-5.69893213036697,-1.50558852000796,1.5606265726846,5.88760494301396,5.81667393169295,0.0865591374932707,1.68443431717084,12.5381786932681,6.3678296767792,3.01394204483324,9.22115945764836,7.6502014462459,12.3649330614136,13.6355406241909,5.44303229493939,8.31299088199227,-6.18666589500541,-1.09612183732339,-0.821618281571926,-3.79781521603969,-0.545805545324223,-6.94864614790925,-13.6532050781224,-11.6102789269906,-6.74463839007243,-5.70524529681807,-8.01512645184081,-9.69680448794582,-5.74333387378807,-1.252390728073,-1.78452671516266,-6.73567584475229,-5.94845839154277,-4.66652034182491,-4.51726575345376,-4.32800984476039,-4.27418287109573
A,Annual,DZA,Algeria,IMF_FM_GGXWDN_G01_GDP_PT,Net debt (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,58.0137227897198,68.2492708406891,90.6968297436313,107.124921021804,90.4864521317798,64.4021855461704,67.175494337981,75.616676594913,57.9100763554494,44.5998999500368,41.6913826697567,28.2289606884562,21.7934976171442,1.87380500284231,-10.3071711042307,-19.7745387381367,-33.6448376863977,-36.1833070328568,-30.5615522016876,-28.4791128682977,-26.7223343786942,-27.4119551490611,-19.5093185832643,-6.75504944556337,11.786400788023,19.024262922638,23.1261571340573,27.0998728458125,38.7375070582934,45.4020110010372,35.6146509003169,40.1027655082966,43.8474547859953,47.1918146552438,49.4695527110177,51.5584346750651,53.6002322765902,56.1843146936548
A,Annual,DZA,Algeria,IMF_FM_G_XWDG_G01_GDP_PT,Gross debt (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,69.3053956318468,76.7940128805531,106.349100954281,95.8656094982303,90.6758810456032,79.5610348227476,79.8901765050732,69.6762794519901,53.4056574384055,50.0028568270996,47.3124911786067,38.2242149094126,32.6896371114035,25.3655243224072,22.4725100621753,12.7944822789412,7.63735101024971,8.92246933218854,9.51330107202302,8.47810685684539,8.58317178075394,6.47752933221893,6.85279655516726,7.73117943407565,18.0944297654659,24.0151457834519,34.4926652515083,40.8815984367591,45.9673749294613,55.134496094518,48.0849326608806,49.4873759575315,46.4012939875076,49.7117777941445,51.8970584973536,54.4508293851765,56.9730985176528,59.5213123891787
A,Annual,DZA,Algeria,IMF_FM_G_X_G01_GDP_PT,Expenditure (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,27.5880517165624,28.2097128072384,32.5811258470768,30.9463982034041,28.9105854297875,26.8860217443256,28.5201856252281,28.7329785305558,29.4256888832545,26.3521744127472,29.0894359521206,32.4936756893499,27.0255500153943,27.0815772369139,27.8433106862446,27.8384035170223,33.108108997788,37.3061386848444,40.1139525115147,35.0895399190425,37.720524192966,40.0312460786256,33.4663391299507,36.9472775844101,40.9178016343535,37.1793269178035,36.248541642859,36.2497848138179,37.0990527151919,37.5055999093681,32.5400838474643,32.0296007080961,34.0537746309455,36.2990793147623,34.6655811333967,33.1617854156908,32.4294842299812,32.1318157685516,31.8993597811513
A,Annual,ECU,Ecuador,IMF_FM_GGCBP_G01_PGDP_PT,Cyclically adjusted primary balance (% of potential GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,,,,,4.12036157713882,4.34067781186632,4.18159887404568,2.46925051537227,4.68456853670669,3.52008972800605,-1.01806608905065,-0.848451635951319,0.252922137825875,-0.825231086342231,-2.19686650070143,-6.18878407845138,-5.58215786405079,-5.94194644214249,-9.86523035501312,-3.01214146684703,-1.28393900314067,-2.09737975566502,-9.1241393986294,-2.61346530583799,-0.561529326115474,-2.52793683124773,,,,,,
A,Annual,ECU,Ecuador,IMF_FM_GGCB_G01_PGDP_PT,Cyclically adjusted balance (% of potential GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,,,,,0.86187729303631,1.5470513856208,1.86434729132271,0.448328133656508,2.71377223782999,1.74980086747183,-2.17001483460316,-1.44420560564245,-0.36648523524569,-1.44787043680736,-2.69941815036779,-6.4079995340447,-5.8026332722493,-6.38658048830149,-10.4717891504175,-4.05485437054781,-2.65705377730452,-3.64240472301236,-10.9567377621826,-2.78818210936557,-0.988926049121041,-3.4423755029074,,,,,,
A,Annual,ECU,Ecuador,IMF_FM_GGR_G01_GDP_PT,Revenue (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,19.295380510361,19.1380349214924,16.4323797687659,19.3036909418049,23.9391402928266,21.4234124649919,23.5116060977564,22.3161521358784,23.2319612226066,22.7060691071395,24.6498812327708,27.3439134529494,36.1605800009886,30.5822780605585,34.0101977060974,39.4873992881582,40.3901458876641,38.6043792256284,37.947342449985,37.2454394358213,33.8720827585277,34.7475949696872,38.1481959422608,36.3034073926795,32.8611882782743,35.8061334501601,38.7711442798447,36.2471117940842,,,,,,
A,Annual,ECU,Ecuador,IMF_FM_GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,-3.44000746029948,-2.82514585836211,-5.09917489895924,-4.82486406844432,-0.320323605112739,0.0327101614886344,0.738102320488682,1.04531065181969,1.94157638248501,0.660886965458462,2.9212707540254,2.65832533179964,0.568060489675514,-3.71403690766834,-1.38537294704577,-0.127193666617083,-2.83998494798513,-8.17077499197967,-8.04941519769098,-6.87215110988537,-10.2977418235587,-5.77577777307668,-2.80609988314131,-3.47104453317168,-7.37857693736635,-1.5837434534904,0.0446183044072555,-3.47044116371924,,,,,,
A,Annual,ECU,Ecuador,IMF_FM_GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,0.255444884618663,1.09793124454847,-1.37179084839746,2.31083275368713,5.70910433325059,4.33981997355202,3.84871495853649,3.69202445474861,4.20494560933039,2.66365459305032,4.88267778517499,4.38681678719223,1.72049766149614,-3.13322826036247,-0.779876348640119,0.50847129905978,-2.31787428964474,-7.93607805863834,-7.81204835271136,-6.40677088376663,-9.68343514938122,-4.68782624869239,-1.39935121183023,-1.92776482602747,-5.76421409971639,-1.41629549797006,0.472920510110187,-2.54797719538933,,,,,,
A,Annual,ECU,Ecuador,IMF_FM_G_XWDG_G01_GDP_PT,Gross debt (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,,,,,55.0430051124522,47.1976352975108,40.1997971529628,35.7580822042019,33.0940838721153,29.647955846915,24.8729918472752,19.6670394439435,18.4355439347041,18.6072034233476,18.7759775426213,22.9083265073003,27.7028917833008,35.9714340590192,45.6173690783982,46.9532016865858,49.091448412081,51.6561883502925,63.0788943701104,61.5777081785339,56.9595941512844,54.6662417726935,,,,,,
A,Annual,ECU,Ecuador,IMF_FM_G_X_G01_GDP_PT,Expenditure (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,22.7353879706605,21.9631807798545,21.5315546677251,24.1285550102492,24.2594638979393,21.3907023035032,22.7735037772677,21.2708414840587,21.2903848401216,22.0451821416811,21.7286104787454,24.6855881211497,35.592519511313,34.2963149682269,35.3955706531431,39.6145929547753,43.2301308356492,46.775154217608,45.996757647676,44.1175905457067,44.1698245820864,40.5233727427639,40.9542958254021,39.7744519258512,40.2397652156406,37.3898769036505,38.7265259754375,39.7175529578034,,,,,,
A,Annual,EGY,"Egypt, Arab Rep.",IMF_FM_GGCBP_G01_PGDP_PT,Cyclically adjusted primary balance (% of potential GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,-2.88708252341998,-4.12544689615899,-3.98034903289521,-4.13679942588657,-4.71732369927592,-4.60525491330152,-5.84185883632767,-4.30933833429244,-4.37612877522542,-3.68456674753743,-2.60237291405011,-0.476192426398371,1.53845451503556,2.03901852170042,0.844064812993803,0.120025770593434,1.106013231472,6.53269383194244,3.94676515110451,4.60326130252342,4.85981151505073,4.79167898397026,4.78081817224213
A,Annual,EGY,"Egypt, Arab Rep.",IMF_FM_GGCB_G01_PGDP_PT,Cyclically adjusted balance (% of potential GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,-7.20097786826467,-7.88942679133029,-7.06208857268147,-8.58529982014944,-9.64217535167424,-9.39628214428401,-12.5051767214671,-11.0002614929813,-10.8385519984547,-11.3965996226719,-10.1197104774534,-9.04982931121948,-7.34577301381611,-6.6176968385556,-7.18063293365669,-6.0873390535816,-5.71187583681184,-6.05558179044308,-8.28941222630727,-6.39538951052197,-4.28149444646823,-3.07937422069628,-1.93184839763552
A,Annual,EGY,"Egypt, Arab Rep.",IMF_FM_GGR_G01_GDP_PT,Revenue (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,,,27.3127047879336,26.792212011287,24.1558477097153,24.908987113784,24.3560820626727,23.6226413713074,27.1858802807693,26.3620522650786,26.6392448984833,26.3306973839898,23.9108902004806,20.9484589539152,19.7198694251314,20.607030890988,23.1689125780553,20.8949431443319,19.172038129823,20.654552914467,19.6560970382753,19.3022087205147,18.2267642947697,18.5878990259789,18.9222569333758,16.9697202094983,17.5376144479406,18.4261918120671,19.4809696720006,20.8174900334132,21.1152875592177,20.8303593190064
A,Annual,EGY,"Egypt, Arab Rep.",IMF_FM_GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,,,1.32027815976329,-1.069825419916,-6.76778841988667,-5.72907040753697,-5.76219971471288,-6.68729343603386,-7.35456001430688,-4.89881148941883,-6.04931193487391,-6.1954400232783,-7.44681959317718,-9.60004600244082,-9.4710824713131,-12.2793260148072,-10.7226635512694,-10.3704817278074,-11.7961521002828,-9.89838069969091,-8.97473318760447,-7.59534310221587,-7.46862627182004,-6.95529858474284,-5.77862543831686,-5.7669646373159,-10.9361678068998,-9.26917416390214,-7.08936860257745,-4.77152171282149,-3.5247547460497,-2.37900709708223
A,Annual,EGY,"Egypt, Arab Rep.",IMF_FM_GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,,,5.87919475696896,2.67246211651998,-2.76223276555558,-1.42060050923145,-1.44967528993605,-2.29651785157069,-2.58250996587057,-0.590130760590097,-2.37696399519429,-3.19611011546724,-3.15917513462066,-4.7561708483077,-4.67980611610423,-5.61578759254532,-4.03123714627382,-3.90795213569341,-4.08411606550508,-2.38067780847397,-0.401272984441301,1.28789492494639,1.1879839417482,1.07063829148594,0.428735734778451,1.05092443096795,1.65271617381301,2.96700875835565,3.90928719452659,4.36978839109685,4.34630202539889,4.33366251465247
A,Annual,EGY,"Egypt, Arab Rep.",IMF_FM_GGXWDN_G01_GDP_PT,Net debt (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,,45.6474529893097,45.2912164160755,51.1913198694591,63.1248937858415,69.6275656821809,67.5401744492517,67.585771110118,67.8722469259275,61.3322799895201,52.8435069926914,55.8705091051391,57.0940988933837,61.2790635571591,60.0661353230456,70.0395200408476,73.2042818911686,75.2714712616913,81.558469220294,86.6146776443557,80.6519223350907,74.6433881343817,80.6461008354192,85.2222123335985,83.8531378142033,91.2293102630633,91.685359435627,77.9439288536493,72.5993016574254,66.4179589519136,61.0440206953393,56.082927798128
A,Annual,EGY,"Egypt, Arab Rep.",IMF_FM_G_XWDG_G01_GDP_PT,Gross debt (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,,72.3975838250714,71.6873519029964,79.1462425396606,85.7760131979218,97.0948642614078,96.511849146413,98.262557395101,85.9242287836722,76.2675574326234,66.7606146647392,69.4500384143835,69.58954105574,72.8299756288318,69.8616245548584,79.8120500382946,80.8740410347904,83.753677183995,91.5862984042739,97.80032276594,87.9490806223479,80.092065761258,86.2224750511979,89.9026013417178,88.5335268223226,95.9096992711827,96.3657484437466,82.6243178617688,77.2796906655447,71.0983479600328,65.7244097034585,60.7633168062475
A,Annual,EGY,"Egypt, Arab Rep.",IMF_FM_G_X_G01_GDP_PT,Expenditure (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,,,25.9924266281703,27.862037431203,30.923636129602,30.638057521321,30.1182817773856,30.3099348073413,34.5404402950762,31.2608637544975,32.6885568333572,32.5261374072681,31.3577097936578,30.548504956356,29.1909518964445,32.8863569057953,33.8915761293247,31.2654248721392,30.9681902301058,30.5529336141579,28.6308302258797,26.8975518227305,25.6953905665897,25.5431976107217,24.7008823716927,22.7366848468142,28.4737822548404,27.6953659759693,26.570338274578,25.5890117462347,24.6400423052674,23.2093664160886
A,Annual,ERI,Eritrea,IMF_FM_GGR_G01_GDP_PT,Revenue (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,71.4448273049267,59.0448351567372,58.261154562376,50.2423573985635,54.5001263133195,47.6429148587364,46.3196407089286,59.341585327244,49.9152976817057,46.7820155818665,64.3792783645873,49.4019752891922,45.598998113316,34.9927654967361,31.3764142913622,31.4165024248576,22.7799701851889,25.9277805255168,26.7485877520363,28.1075124055266,25.1046476481472,21.4766664712126,28.3152569844829,29.5003391060853,36.7549979991499,31.5810537941909,33.9734669240214,,,,,,,,,,
A,Annual,ERI,Eritrea,IMF_FM_GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,4.22368745607758,8.69048087870738,-22.9346457057463,-18.4029482282915,-5.64786451592885,-40.3492629577818,-59.7422453619697,-25.4076075786205,-9.61639551816926,-13.287616062911,6.23458227669256,-7.65101208611,-30.9711680592786,-15.4798529574614,-19.8219443572968,-37.975894518694,-22.1557492438533,-16.5164643532007,-5.5019724217938,-5.2145721345025,-7.6240692525786,-0.121696107302428,-2.76586861832009,-1.4352046675415,-5.73649852576275,5.22374583313213,2.7173798391872,,,,,,,,,,
A,Annual,ERI,Eritrea,IMF_FM_GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,4.26969431985245,8.84777488750317,-22.3115973799335,-17.3517045995847,-4.36366673964566,-38.8896955709976,-57.2231437445994,-22.0819221466813,-5.57470594932722,-8.83126482998302,10.3223198396088,-3.64299054092091,-26.9289656448624,-11.3082212468339,-15.7160408488605,-32.4214057125134,-17.614855360045,-12.3296861521024,-2.0651371833326,-1.94344322572364,-5.64667054604946,1.47428742807835,-0.778723071473107,0.729952728283267,-3.62600594447135,6.66117286916323,4.47883090329671,,,,,,,,,,
A,Annual,ERI,Eritrea,IMF_FM_G_XWDG_G01_GDP_PT,Gross debt (% of GDP),PT_GDP,Percentage of GDP,IMF_FM,Fiscal Monitor (FM),0,Units,A,Normal value,PU,Public,,,,,,,,,,,238.565766777576,243.43777344333,263.987281911759,193.511782745038,205.370973059364,199.046364243389,201.279772218247,259.66664782214,207.054298167222,201.78658034352,171.569320958628,171.576531535322,232.428352075501,204.482794324781,271.409473438912,251.227567381352,290.38603428198,267.09216445995,260.39328989915,,,,,,,,,,
